NUTS YYYY MM 0 BAREA
DE418 2000 04 2 0.168472
DE418 2000 05 2 11.9184
DE418 2002 06 2 0.0256104
DE418 2002 08 2 0.0269474
DE418 2003 03 4 55.2122
DE418 2003 04 4 11.0773
DE418 2003 07 2 0.108286
DE418 2003 08 5 1.82489
DE418 2004 04 2 0.0111405
DE418 2004 05 2 0.0014667
DE418 2005 03 2 0.898471
DE418 2005 04 2 0.027917
DE418 2005 07 2 0.0257342
DE418 2005 08 2 0.000818049
DE418 2005 09 2 0.0140452
DE418 2006 05 4 1.53076
DE418 2006 07 4 24.0147
DE421 1998 03 2 0.0716028
DE421 1998 05 3 0.726903
DE421 1998 06 3 1.80126
DE421 1998 08 3 0.228295
DE421 1999 05 2 0.0139915
DE421 1999 08 3 1.63382
DE421 1999 10 2 0.0805432
DE421 2000 04 2 0.0064867
DE421 2000 06 2 0.115743
DE421 2000 07 2 0.094456
DE421 2001 07 3 0.0997191
DE421 2002 04 2 0.357042
DE421 2003 04 3 0.298498
DE421 2003 07 2 0.0672547
DE421 2003 08 2 2.93714
DE421 2004 08 2 0.0591344
DE421 2005 04 2 0.434154
DE421 2006 07 3 1.45406
DE422 1998 03 2 0.284016
DE422 1998 05 2 0.0148151
DE422 1998 06 2 0.00614217
DE422 1999 08 2 0.281546
DE422 1999 09 3 1.69918
DE422 2000 05 2 0.120523
DE422 2000 06 2 0.251158
DE422 2001 06 2 0.0155788
DE422 2002 07 2 0.00517562
DE422 2002 09 2 0.0399912
DE422 2003 03 2 2.26865
DE422 2003 04 2 0.177208
DE422 2003 07 2 0.01119
DE422 2003 08 4 0.107948
DE422 2004 08 2 2.57984
DE422 2006 07 5 2.55061
DE422 2006 08 4 0.0187947
DE423 1998 06 4 0.111207
DE423 1999 05 5 0.172255
DE423 1999 07 2 0.0116017
DE423 1999 09 2 0.00682225
DE423 2003 08 3 0.793549
DE423 2005 04 2 0.00996257
DE423 2005 09 2 0.0324514
DE424 1998 02 2 1.02572
DE424 1998 03 2 0.637232
DE424 1998 04 4 1.60236
DE424 1998 05 4 2.35991
DE424 1998 06 4 0.51498
DE424 1998 07 2 0.283466
DE424 1998 08 2 0.355448
DE424 1998 09 2 0.0572774
DE424 1999 03 2 0.363183
DE424 1999 04 2 0.980992
DE424 1999 05 2 1.54027
DE424 1999 06 3 0.133988
DE424 1999 07 3 2.31606
DE424 1999 08 3 10.2854
DE424 1999 09 2 0.0148084
DE424 2000 03 2 0.0275338
DE424 2000 04 4 0.52353
DE424 2000 05 4 58.8432
DE424 2000 06 4 3.28863
DE424 2000 07 3 0.608496
DE424 2000 08 5 6.84759
DE424 2001 05 5 0.86585
DE424 2001 06 5 0.149352
DE424 2001 07 5 0.0507112
DE424 2001 08 3 0.130738
DE424 2002 03 2 0.0234896
DE424 2002 04 3 0.256172
DE424 2002 05 2 0.0119914
DE424 2002 06 5 2.12954
DE424 2002 07 5 2.31205
DE424 2002 08 5 1.01519
DE424 2002 09 4 0.0776358
DE424 2003 03 3 0.113966
DE424 2003 04 3 18.619
DE424 2003 05 3 1.72579
DE424 2003 06 3 4.37626
DE424 2003 07 4 11.2141
DE424 2003 08 4 2.65389
DE424 2003 09 4 3.85167
DE424 2004 02 2 0.289952
DE424 2004 03 3 1.71752
DE424 2004 04 3 1.08551
DE424 2004 05 5 0.442115
DE424 2004 06 4 0.281393
DE424 2004 07 4 0.141752
DE424 2004 08 4 0.0923612
DE424 2004 09 4 0.393816
DE424 2005 04 4 0.881837
DE424 2005 05 4 3.08078
DE424 2005 06 4 0.990736
DE424 2006 05 4 3.19804
DE424 2006 06 4 0.276527
DE424 2006 07 4 6.28045
DE424 2006 08 3 1.4451
DE424 2006 09 3 0.155371
DE425 1998 03 3 0.29827
DE425 1998 04 2 0.229308
DE425 1998 05 2 2.33178
DE425 1998 06 5 1.14979
DE425 1998 08 3 0.366289
DE425 1999 03 3 0.18435
DE425 1999 04 4 0.0638735
DE425 1999 05 4 4.56681
DE425 1999 06 3 0.0706978
DE425 1999 07 3 0.0633972
DE425 1999 08 3 0.464032
DE425 1999 09 3 0.693728
DE425 2000 04 4 1.83047
DE425 2000 05 4 1.73796
DE425 2000 06 4 3.1973
DE425 2000 07 4 0.724873
DE425 2000 08 4 4.67528
DE425 2000 09 3 0.194243
DE425 2001 04 2 0.0724194
DE425 2001 05 2 0.66708
DE425 2001 08 2 0.0421668
DE425 2002 02 2 0.0125149
DE425 2002 03 2 0.492932
DE425 2002 04 4 1.06466
DE425 2002 05 4 0.610213
DE425 2002 06 2 0.0226161
DE425 2002 07 2 1.622
DE425 2002 09 2 0.177274
DE425 2003 03 4 1.41995
DE425 2003 04 4 2.90136
DE425 2003 05 4 1.56508
DE425 2003 06 4 6.63876
DE425 2003 07 4 5.3205
DE425 2003 08 4 2.95781
DE425 2003 09 4 1.64831
DE425 2003 10 2 0.000947863
DE425 2004 03 3 0.628583
DE425 2004 04 3 7.37622
DE425 2004 05 3 0.297372
DE425 2004 06 3 0.204926
DE425 2004 07 3 0.136811
DE425 2004 08 5 0.246608
DE425 2005 04 4 0.323318
DE425 2005 05 2 0.00756484
DE425 2005 06 2 0.590655
DE425 2005 09 2 0.0599025
DE425 2006 05 2 0.722113
DE425 2006 06 4 0.130167
DE425 2006 07 4 4.78489
DE425 2006 08 3 0.0125518
DE425 2006 09 3 0.131541
DE425 2006 10 2 0.0291844
DE425 2006 11 2 0.00746725
DE426 1998 02 2 0.0711024
DE426 1998 03 2 0.852621
DE426 1998 04 2 1.86555
DE426 1998 05 2 0.829057
DE426 1998 06 2 0.710773
DE426 1998 08 2 0.730691
DE426 1999 04 3 1.14032
DE426 1999 05 3 0.115368
DE426 1999 06 2 0.641133
DE426 1999 07 2 0.642983
DE426 1999 08 4 0.101702
DE426 1999 09 4 6.31983
DE426 2000 04 5 0.569721
DE426 2000 05 5 1.02056
DE426 2000 06 5 3.1332
DE426 2001 01 2 0.00995766
DE426 2001 05 2 1.86222
DE426 2001 06 3 0.0734195
DE426 2001 07 3 0.081044
DE426 2001 08 2 0.0739194
DE426 2001 09 2 0.0719289
DE426 2002 07 2 0.105511
DE426 2003 03 2 0.0172517
DE426 2003 04 3 1.33794
DE426 2003 05 5 0.693475
DE426 2003 06 5 6.26506
DE426 2003 07 4 0.30387
DE426 2003 08 4 2.57565
DE426 2004 04 2 0.040431
DE426 2004 05 2 0.0671252
DE426 2004 06 2 0.0490172
DE426 2004 08 3 2.35436
DE426 2005 04 3 0.461008
DE426 2005 06 2 0.527308
DE426 2005 07 4 0.324878
DE426 2006 05 4 0.60808
DE426 2006 06 2 2.69247
DE426 2006 07 2 2.24617
DE427 1998 03 3 0.0504355
DE427 1998 04 3 0.348898
DE427 1998 05 3 3.43433
DE427 1998 06 3 0.64027
DE427 1998 07 2 0.013838
DE427 1998 08 2 1.88972
DE427 1999 03 4 0.137776
DE427 1999 04 4 1.6028
DE427 1999 05 4 2.43511
DE427 1999 07 4 3.05868
DE427 1999 08 4 0.573489
DE427 1999 09 4 2.00196
DE427 1999 10 2 0.0109581
DE427 2000 04 2 1.31599
DE427 2000 05 2 2.71027
DE427 2000 06 2 2.82291
DE427 2000 07 2 1.70337
DE427 2000 08 2 4.54888
DE427 2000 09 4 0.470705
DE427 2000 10 2 0.107693
DE427 2001 04 2 5.11236
DE427 2001 05 2 3.81262
DE427 2001 06 2 1.68291
DE427 2001 07 2 1.07423
DE427 2001 08 4 0.107209
DE427 2002 03 4 0.104071
DE427 2002 04 3 0.691902
DE427 2002 05 3 0.451178
DE427 2002 06 3 0.0372769
DE427 2002 07 5 0.940758
DE427 2002 08 4 0.0414534
DE427 2002 09 2 0.00763478
DE427 2003 03 2 1.20813
DE427 2003 04 2 38.148
DE427 2003 05 2 1.64391
DE427 2003 06 2 10.1933
DE427 2003 07 2 0.958531
DE427 2003 08 2 2.09292
DE427 2003 09 4 0.0257663
DE427 2003 10 2 0.0142668
DE427 2004 03 4 3.09942
DE427 2004 04 2 7.58433
DE427 2004 05 2 0.0293454
DE427 2004 07 3 0.372728
DE427 2004 08 3 1.58081
DE427 2005 04 3 0.178174
DE427 2005 06 4 0.241294
DE427 2005 07 2 0.0460442
DE427 2006 05 4 0.259107
DE427 2006 07 4 21.0566
DE427 2006 08 3 0.0258755
DE427 2006 09 2 0.00100905
DE428 1998 02 2 0.344928
DE428 1998 03 2 0.797963
DE428 1998 04 3 0.432423
DE428 1998 05 3 3.16523
DE428 1998 06 4 0.438733
DE428 1998 07 2 0.116057
DE428 1998 08 2 10.8807
DE428 1999 05 2 0.819082
DE428 1999 06 2 0.00833796
DE428 1999 07 2 3.62165
DE428 1999 08 2 1.01191
DE428 1999 09 2 2.59921
DE428 1999 10 2 0.521829
DE428 2000 04 2 0.0936869
DE428 2000 05 2 3.22168
DE428 2000 06 2 9.67354
DE428 2000 07 2 0.0136321
DE428 2000 08 5 0.425109
DE428 2001 05 3 0.0951064
DE428 2001 06 3 0.13455
DE428 2001 07 3 0.444385
DE428 2002 04 2 0.028739
DE428 2002 05 2 0.0107576
DE428 2002 06 3 0.0268625
DE428 2002 07 2 0.0167916
DE428 2002 08 3 0.429905
DE428 2003 03 2 0.21475
DE428 2003 04 2 3.48203
DE428 2003 05 2 0.83351
DE428 2003 06 2 2.87105
DE428 2003 07 2 6.14581
DE428 2003 08 2 1.0173
DE428 2003 09 2 0.291832
DE428 2004 04 3 0.513649
DE428 2004 05 3 0.103684
DE428 2004 08 3 3.96433
DE428 2004 09 4 0.0292622
DE428 2005 04 3 0.468838
DE428 2005 05 3 0.577066
DE428 2005 06 4 0.0253658
DE428 2006 06 5 0.197697
DE428 2006 07 5 0.377766
DE428 2006 08 2 0.0517864
DE428 2006 09 4 1.61901
DE429 1998 03 3 0.101114
DE429 1998 05 3 1.52365
DE429 1998 06 3 0.754216
DE429 1998 07 5 1.26199
DE429 1998 08 5 0.560755
DE429 1999 03 2 0.00965758
DE429 1999 04 3 0.240959
DE429 1999 05 3 0.696886
DE429 1999 07 5 0.118238
DE429 1999 08 5 4.20178
DE429 1999 09 5 2.54837
DE429 2000 04 2 0.389487
DE429 2000 05 2 1.05807
DE429 2000 06 3 0.0208244
DE429 2000 08 4 0.705389
DE429 2000 09 2 0.00679371
DE429 2001 05 4 0.769247
DE429 2001 06 3 0.190288
DE429 2001 07 3 1.07967
DE429 2001 08 5 1.21434
DE429 2002 02 2 0.170089
DE429 2002 04 3 3.35611
DE429 2002 05 2 0.05921
DE429 2002 06 5 0.4189
DE429 2002 07 2 4.15158
DE429 2002 08 2 0.891187
DE429 2002 09 3 0.145131
DE429 2003 04 3 0.986288
DE429 2003 05 3 1.1921
DE429 2003 06 3 2.23348
DE429 2003 07 4 0.482602
DE429 2003 08 4 0.301539
DE429 2003 09 5 0.596557
DE429 2004 04 5 1.57954
DE429 2004 05 3 0.212632
DE429 2004 06 2 0.393848
DE429 2004 08 2 0.562657
DE429 2004 09 3 0.116296
DE429 2004 10 2 0.00344961
DE429 2005 04 2 0.706241
DE429 2005 05 4 0.0695084
DE429 2005 06 3 0.0577495
DE429 2006 05 5 0.570421
DE429 2006 06 3 0.0266454
DE429 2006 07 3 4.4466
DE429 2006 08 4 0.0576774
DE429 2006 09 5 0.0740666
DE429 2006 10 3 0.00996729
DE42A 1998 02 2 0.0113474
DE42A 1998 03 3 4.6957
DE42A 1998 04 3 0.584827
DE42A 1998 05 3 3.17441
DE42A 1998 06 5 0.60406
DE42A 1998 07 3 0.323681
DE42A 1998 08 3 4.90165
DE42A 1999 05 3 1.96884
DE42A 1999 06 4 0.374669
DE42A 1999 07 4 3.44554
DE42A 1999 08 4 7.25884
DE42A 1999 09 4 1.80507
DE42A 2000 04 4 0.103008
DE42A 2000 05 4 8.84669
DE42A 2000 06 4 9.95015
DE42A 2000 07 4 0.992033
DE42A 2000 08 3 0.313455
DE42A 2000 09 2 0.300627
DE42A 2001 05 2 0.413832
DE42A 2001 06 2 0.222751
DE42A 2001 07 2 0.589476
DE42A 2001 08 2 2.41778
DE42A 2001 09 2 0.0231618
DE42A 2002 04 4 0.505365
DE42A 2002 06 2 0.00752887
DE42A 2002 07 5 0.345044
DE42A 2002 08 2 0.0147485
DE42A 2002 09 3 1.09364
DE42A 2003 03 5 14.8593
DE42A 2003 04 5 64.9016
DE42A 2003 05 5 21.9679
DE42A 2003 06 5 2.40438
DE42A 2003 07 5 1.65652
DE42A 2003 08 5 124.158
DE42A 2003 09 5 1.2083
DE42A 2004 03 2 0.00181564
DE42A 2004 04 2 47.6716
DE42A 2004 05 4 0.221128
DE42A 2004 08 4 13.1885
DE42A 2005 04 4 2.48898
DE42A 2005 05 4 1.00022
DE42A 2005 06 4 13.7255
DE42A 2005 07 4 3.41236
DE42A 2005 09 3 0.132884
DE42A 2006 04 2 0.529421
DE42A 2006 05 2 1.43798
DE42A 2006 06 2 0.464651
DE42A 2006 07 2 71.6176
DE42A 2006 10 4 0.226662
DE711 1997 06 2 0.0872856
DE711 1998 05 2 0.037123
DE711 1999 07 3 0.56277
DE711 2003 04 3 0.199957
DE711 2003 08 3 0.0380369
DE711 2004 06 2 0.00765196
DE713 2002 09 2 0.0168887
DE713 2003 04 2 0.00749715
DE713 2003 06 2 0.331495
DE713 2006 07 2 0.238739
DE715 1997 03 2 1.01431
DE715 1997 06 2 0.00897178
DE715 1997 09 2 0.119071
DE715 1999 05 2 0.40987
DE715 1999 08 2 0.0581792
DE715 1999 09 2 0.144519
DE715 2002 05 3 0.12011
DE715 2003 04 3 1.76793
DE715 2003 05 2 1.44092
DE715 2003 07 2 0.0711595
DE715 2003 08 2 1.37348
DE715 2006 05 2 0.0108234
DE715 2006 06 2 1.58068
DE715 2006 07 2 0.253726
DE716 1997 08 4 1.03142
DE716 1997 09 3 0.0209612
DE716 1997 10 2 0.086721
DE716 1998 03 2 0.147132
DE716 2001 04 2 0.0630105
DE716 2001 05 2 0.0672278
DE716 2001 08 3 0.245539
DE716 2003 03 2 0.549173
DE716 2003 04 2 0.132447
DE716 2003 08 3 4.54735
DE716 2003 09 2 9.4549
DE716 2005 03 2 0.025956
DE716 2005 08 2 0.0191179
DE716 2006 08 2 0.0142775
DE717 1997 06 3 0.102096
DE717 1997 08 2 0.0342877
DE717 1997 10 2 0.00832038
DE717 1998 04 2 0.349544
DE717 1998 05 5 0.442944
DE717 1998 08 5 1.07913
DE717 1999 08 3 0.0483568
DE717 2000 01 2 0.936008
DE717 2000 04 2 0.169961
DE717 2000 07 2 0.0309356
DE717 2003 03 5 0.709837
DE717 2003 07 2 0.211943
DE717 2003 08 2 0.250327
DE717 2004 05 2 0.0148506
DE717 2005 03 2 0.917378
DE717 2005 04 2 0.106761
DE717 2005 08 2 0.00654803
DE717 2006 04 2 0.0106138
DE717 2006 05 3 0.0559007
DE718 1997 04 3 0.942474
DE718 1997 08 2 0.0416164
DE718 1998 08 4 0.0392956
DE718 1999 05 4 0.150723
DE718 1999 09 3 0.0809795
DE718 2000 06 2 0.618412
DE718 2003 03 2 0.128378
DE718 2003 04 5 0.680948
DE718 2003 05 4 0.014666
DE718 2003 06 3 0.00377111
DE718 2003 07 2 0.006691
DE718 2003 08 2 0.193087
DE718 2004 05 2 0.00947829
DE718 2005 05 2 0.189451
DE718 2005 06 2 0.463943
DE718 2005 09 2 0.0153071
DE718 2006 05 3 0.056494
DE718 2006 06 3 0.0401625
DE718 2006 07 2 0.0116176
DE718 2006 09 2 0.014815
DE71A 2006 07 2 0.0143598
DE71C 1997 04 2 1.10493
DE71C 1997 06 5 1.33311
DE71C 1997 07 2 0.129536
DE71C 1997 08 3 0.754137
DE71C 1997 09 2 0.0868728
DE71C 1997 10 2 0.0474168
DE71C 1998 02 2 0.253551
DE71C 1998 03 4 6.17588
DE71C 1998 05 3 0.153007
DE71C 1998 06 3 0.214782
DE71C 1998 07 3 0.0684172
DE71C 1999 05 3 0.126021
DE71C 1999 06 2 0.335718
DE71C 1999 08 2 0.71582
DE71C 1999 09 2 0.537077
DE71C 2000 04 2 0.779226
DE71C 2001 04 2 0.0670797
DE71C 2001 07 3 0.782863
DE71C 2001 08 5 1.71664
DE71C 2003 02 2 0.467768
DE71C 2003 03 4 0.513338
DE71C 2003 04 4 3.82932
DE71C 2003 05 3 0.223396
DE71C 2003 07 2 0.129762
DE71C 2003 08 2 0.117866
DE71C 2004 05 2 0.690796
DE71C 2006 07 2 0.0474376
DE804 2003 04 2 0.237989
DE809 1998 05 3 0.027235
DE809 1999 06 2 0.0214134
DE809 1999 08 2 0.0245604
DE809 2000 06 2 0.346776
DE809 2001 04 2 0.19713
DE809 2002 10 2 0.0118954
DE809 2003 05 2 0.122341
DE809 2003 08 5 0.186773
DE809 2003 09 2 0.0546872
DE809 2004 06 2 0.425454
DE809 2005 03 2 0.966067
DE809 2005 04 4 1.03794
DE809 2005 07 2 0.00701962
DE809 2006 07 3 0.0329232
DE80A 1998 04 2 0.077304
DE80A 1998 05 2 0.221074
DE80A 1999 05 2 0.0233346
DE80A 1999 06 2 0.0129475
DE80A 1999 07 2 0.875468
DE80A 1999 08 5 0.660458
DE80A 1999 09 4 0.858009
DE80A 2000 05 4 0.186188
DE80A 2000 06 4 0.189465
DE80A 2000 07 2 0.0362703
DE80A 2002 04 2 0.0628326
DE80A 2002 07 2 0.0230122
DE80A 2002 09 3 0.245359
DE80A 2003 03 4 5.20754
DE80A 2003 04 2 0.197839
DE80A 2003 05 3 0.297987
DE80A 2003 06 3 1.02586
DE80A 2003 07 5 0.0778141
DE80A 2003 08 5 2.53704
DE80A 2004 03 2 0.152356
DE80A 2004 04 3 5.71757
DE80A 2004 08 3 1.40449
DE80A 2005 04 3 1.61208
DE80A 2005 05 2 0.0118685
DE80A 2005 07 2 0.0265942
DE80A 2005 08 2 0.0038328
DE80A 2006 06 2 0.479608
DE80A 2006 07 2 4.46203
DE80A 2006 09 2 0.0357555
DE80A 2006 12 2 0.00129629
DE80B 1998 04 2 0.0122205
DE80B 1998 05 4 6.1691
DE80B 1998 06 2 0.0108829
DE80B 1998 08 2 0.186051
DE80B 1999 05 3 0.699003
DE80B 1999 07 3 1.28459
DE80B 1999 08 4 0.278282
DE80B 1999 09 2 0.114283
DE80B 2000 05 4 0.340082
DE80B 2000 06 4 6.52678
DE80B 2001 07 2 0.366248
DE80B 2002 09 2 1.0475
DE80B 2002 10 2 0.0138757
DE80B 2003 03 3 1.72783
DE80B 2003 04 3 0.697889
DE80B 2003 05 5 0.861286
DE80B 2003 06 5 6.17959
DE80B 2003 07 3 0.0903816
DE80B 2003 08 3 3.55768
DE80B 2004 05 2 0.064241
DE80B 2004 06 2 0.0342194
DE80B 2005 04 2 0.234832
DE80B 2005 06 3 0.0270552
DE80B 2005 07 4 26.4083
DE80B 2006 07 4 1.34584
DE80C 1999 05 2 0.246646
DE80C 1999 08 2 0.610115
DE80C 2000 05 2 0.0585376
DE80C 2000 06 2 0.138162
DE80C 2001 05 2 0.0433701
DE80C 2001 07 2 0.00507987
DE80C 2003 04 2 0.0212985
DE80C 2003 05 2 0.516515
DE80C 2006 07 2 0.195911
DE80E 2006 07 2 0.0546862
DE80F 1998 02 3 0.0115634
DE80F 1998 03 3 0.356959
DE80F 2000 06 2 0.0494708
DE80F 2003 04 2 0.438969
DE80F 2005 04 2 0.0124384
DE80F 2006 05 2 0.7044
DE80G 1998 05 2 0.0810525
DE80G 1998 06 2 0.0124936
DE80G 1999 05 2 0.454048
DE80G 1999 06 2 0.0144718
DE80G 1999 07 2 0.0491058
DE80G 1999 08 2 0.218262
DE80G 2000 06 2 4.57853
DE80G 2001 07 2 0.00994532
DE80G 2003 03 4 0.218563
DE80G 2003 04 2 0.0530992
DE80G 2003 08 2 0.082021
DE80G 2004 04 2 3.7687
DE80G 2006 07 2 0.595487
DE80H 2006 05 2 0.00275206
DE80I 1998 03 4 1.75521
DE80I 1998 05 2 0.32385
DE80I 1998 06 2 1.81842
DE80I 1998 07 2 0.0137361
DE80I 1999 05 2 0.111423
DE80I 1999 07 5 7.14531
DE80I 1999 09 2 0.0626575
DE80I 2000 04 2 2.10194
DE80I 2000 05 5 0.674004
DE80I 2000 06 3 0.0870637
DE80I 2001 06 2 0.101152
DE80I 2001 07 2 0.36813
DE80I 2001 08 2 0.0274864
DE80I 2002 05 2 0.333726
DE80I 2002 06 2 0.056328
DE80I 2002 07 2 0.0598985
DE80I 2002 08 2 0.373947
DE80I 2003 04 2 1.75364
DE80I 2003 05 4 0.0815032
DE80I 2003 06 2 0.657489
DE80I 2003 07 2 0.000826836
DE80I 2003 08 3 0.0399417
DE80I 2004 06 2 0.0633558
DE80I 2005 04 3 0.109054
DE80I 2005 07 2 0.0724066
DE80I 2006 05 2 0.00664149
DE80I 2006 07 4 0.898445
DE914 1997 03 3 1.12507
DE914 1997 04 2 1.45505
DE914 1997 06 2 2.70526
DE914 1997 08 2 0.0144279
DE914 1997 09 2 0.0775638
DE914 1997 10 2 0.0236429
DE914 1998 05 2 0.26486
DE914 1998 08 2 0.0590055
DE914 1999 06 2 0.114355
DE914 1999 07 2 7.68877
DE914 1999 08 2 71.1464
DE914 2000 04 3 0.070028
DE914 2000 05 3 0.634925
DE914 2000 06 3 1.61238
DE914 2001 05 2 0.237401
DE914 2001 06 2 0.0136104
DE914 2001 07 2 0.0575684
DE914 2006 05 2 1.4171
DE914 2006 07 2 0.394719
DE914 2006 08 3 0.0419915
DE929 1999 08 2 0.134372
DE931 1997 06 2 1.60323
DE931 1997 08 3 1.3058
DE931 1998 05 2 0.0625338
DE931 1999 05 3 0.348091
DE931 1999 07 3 19.3027
DE931 1999 08 3 2.99612
DE931 1999 09 2 0.00922925
DE931 2000 01 2 0.0133317
DE931 2000 03 2 0.24831
DE931 2000 04 3 0.449486
DE931 2000 05 3 2.40449
DE931 2000 06 3 6.57306
DE931 2000 07 3 0.0212722
DE931 2000 08 4 2.23982
DE931 2001 04 2 0.0122931
DE931 2001 05 4 0.0440292
DE931 2001 07 2 0.0680228
DE931 2001 08 2 4.95695
DE931 2003 02 2 0.0127625
DE931 2003 03 2 0.133336
DE931 2003 04 2 1.05994
DE931 2003 05 2 0.011478
DE931 2003 06 4 0.157364
DE931 2003 07 4 0.255526
DE931 2003 08 4 44.8629
DE931 2003 09 2 0.0325665
DE931 2004 04 4 1.79196
DE931 2004 05 4 4.33451
DE931 2004 08 2 0.0253236
DE931 2006 07 3 0.0982011
DE931 2006 09 2 0.0590709
DE934 1997 02 2 0.053488
DE934 1997 04 3 0.0122629
DE934 1997 07 2 0.00854085
DE934 1997 08 4 11.679
DE934 1998 08 3 0.0186057
DE934 1999 05 4 1.13223
DE934 1999 07 3 3.0427
DE934 1999 08 3 1.19919
DE934 2000 05 2 0.14201
DE934 2000 06 2 6.77506
DE934 2001 05 2 0.48071
DE934 2001 07 3 0.750113
DE934 2002 04 3 2.33416
DE934 2002 08 2 0.481334
DE934 2003 03 2 0.0181092
DE934 2003 04 2 0.0412503
DE934 2003 08 2 24.2343
DE934 2004 03 2 0.0258076
DE934 2004 04 2 0.0873437
DE934 2004 08 3 0.650876
DE934 2005 04 3 2.54042
DE934 2005 05 2 0.103177
DE934 2005 06 2 0.0466162
DE934 2006 03 2 0.0625698
DE934 2006 05 4 0.233363
DE934 2006 07 4 10.4623
DE934 2006 08 4 1.22632
DE934 2006 09 4 0.112346
DE935 1997 08 2 0.0374174
DE935 1999 04 2 0.132748
DE935 1999 06 2 0.590921
DE935 1999 08 3 0.480582
DE935 2000 06 2 0.581111
DE935 2001 05 2 0.398454
DE935 2003 04 2 8.24594
DE935 2003 06 2 1.80451
DE935 2003 08 2 0.216407
DE935 2004 06 2 0.0549052
DE935 2005 04 3 0.0238666
DE935 2005 05 2 0.0188617
DE935 2006 05 2 0.0286927
DE935 2006 07 2 9.30116
DE938 1997 03 2 0.0103758
DE938 1997 04 5 1.31202
DE938 1997 05 2 0.0149123
DE938 1997 06 2 3.33438
DE938 1997 08 2 0.251811
DE938 1998 03 2 0.0277528
DE938 1998 05 4 0.516757
DE938 1998 08 4 0.208314
DE938 1999 05 2 0.280065
DE938 1999 06 2 0.383454
DE938 1999 07 2 0.191854
DE938 1999 08 3 0.654685
DE938 1999 09 3 0.317629
DE938 2000 06 5 2.81433
DE938 2001 07 2 0.00670705
DE938 2002 05 2 0.123305
DE938 2003 04 4 0.280185
DE938 2003 08 4 6.74294
DE938 2006 05 3 0.0121939
DE938 2006 07 3 12.2488
DE93A 1997 08 2 0.702841
DE93A 1999 05 2 0.00540042
DE93A 1999 06 2 0.00653189
DE93A 1999 07 2 0.181309
DE93A 1999 08 5 0.256201
DE93A 2000 06 5 1.97055
DE93A 2001 05 2 0.017448
DE93A 2003 04 2 0.28726
DE93A 2003 07 2 0.474907
DE93A 2003 08 2 0.843261
DE93A 2005 04 3 0.304365
DE93A 2005 05 2 0.0339441
DED21 1997 08 2 0.253085
DED21 2000 04 2 0.114665
DED21 2003 04 2 0.258997
DED21 2003 08 2 4.46849
DED21 2004 03 2 3.29115
DED21 2004 04 3 5.13012
DED21 2005 04 2 0.536455
DED21 2006 05 2 0.005434
DED23 1997 08 3 0.30242
DED23 1998 03 2 0.388989
DED23 1998 05 4 0.43077
DED23 1998 06 2 0.504292
DED23 1999 05 2 0.160711
DED23 2000 04 3 3.01926
DED23 2000 06 4 0.319202
DED23 2001 05 3 10.3867
DED23 2001 10 2 0.0726843
DED23 2003 05 2 0.161491
DED23 2003 06 2 0.143094
DED23 2003 09 2 0.135463
DED23 2004 06 2 0.100591
DED23 2006 05 4 0.739174
DED23 2006 07 4 3.83439
DED23 2006 09 2 0.0137721
DED24 1997 06 2 0.252896
DED24 1998 05 2 0.100989
DED24 1998 06 2 0.382121
DED24 1999 09 2 0.126216
DED24 2000 05 2 0.242541
DED24 2003 04 3 0.570636
DED24 2003 09 2 1.84664
DED24 2004 04 2 0.307471
DED24 2004 09 2 0.145068
DED24 2006 06 2 0.104444
DED24 2006 07 5 0.321362
DED25 1998 04 2 0.115546
DED25 1998 05 2 0.312927
DED25 1999 05 2 0.111096
DED25 2003 06 2 0.0768261
DED25 2003 08 2 0.180272
DED25 2006 05 3 1.21904
DED25 2006 06 2 0.0945421
DED25 2006 07 5 0.705429
DED26 1997 03 2 3.99052
DED26 1997 08 2 0.73095
DED26 1998 04 3 0.374925
DED26 1998 05 3 0.205434
DED26 1998 06 2 0.5111
DED26 1999 04 3 0.214592
DED26 1999 05 2 0.194548
DED26 1999 07 3 0.806945
DED26 1999 08 5 2.82741
DED26 1999 09 2 0.262458
DED26 2000 04 2 0.60151
DED26 2000 05 2 0.142058
DED26 2000 06 2 6.84393
DED26 2000 08 2 0.214761
DED26 2001 04 3 11.2901
DED26 2001 05 2 0.189251
DED26 2001 06 3 0.906672
DED26 2002 04 2 0.221443
DED26 2002 06 2 0.14556
DED26 2002 08 2 0.228415
DED26 2003 03 2 0.114683
DED26 2003 04 3 1.34217
DED26 2003 05 2 0.0907367
DED26 2003 06 3 0.62783
DED26 2003 07 2 0.0771069
DED26 2004 09 2 0.129658
DED26 2005 05 2 5.21696
DED26 2006 05 2 0.0182579
DED26 2006 06 2 0.0963297
DED26 2006 07 2 2.0547
DED26 2006 08 2 3.82518
DED27 1997 08 2 2.86829
DED27 1998 06 3 1.88948
DED27 1998 08 4 0.41976
DED27 1999 09 4 0.595311
DED27 2000 05 2 0.149835
DED27 2000 06 2 1.72813
DED27 2000 08 2 0.259475
DED27 2001 05 2 0.557365
DED27 2002 07 2 0.220405
DED27 2003 04 2 0.446612
DED27 2003 06 4 1.10899
DED27 2003 08 3 0.541212
DED27 2005 10 2 0.58291
DED27 2006 07 5 1.23316
DED27 2006 09 3 0.323688
DED29 1997 04 2 0.20688
DED29 2000 04 2 0.24042
