longitude,latitude,mean,std,cv,lc01,lc02,lc03,lc04,lc05,lc06,lc07,lc08,lc09,lc10,lc11,lc12,prec,tmin,tmax,soil01,soil02,soil03,soil04,soil05,soil06,soil07,soil08,soil09,soil10,hydro01,hydro02,hydro03,hydro04,hydro05,hydro06,hydro07,hydro08,hydro09,hydro10,hydro11,hydro12,hydro13,hydro14,hydro15,hydro16,hydro17,hydro18,hydro19,dem,slope,order,RVunif,bcmean,RVunif_bc
-77.1125,38.9291666666667,1.8611,0.5013,0.2693,3,0,45,14,0,5,31,0,2,0,0,0,3767867,-11,116,42,55,40,40,20,10,19,1435,239,7,111,128,35,8406,295,-68,363,197,0,217,0,45309860,4483365,2965980,12,13094788,9184478,13094788,9184478,389,259,5,14.2203535234333,0.61079191333743,2.32353715206035
-77.0791666666667,38.7291666666667,1.2617,0.3786,0.3014,11,1,7,11,0,2,16,0,51,0,0,1,3479,11,130,27,52,50,34,15,5,13,1499,240,2,132,114,33,8442,306,-40,346,232,21,239,21,45311,4706,3177,11,12978,10095,12978,10095,33,70,1,47.6099699213371,0.230996665347794,-2.07769170797616
-77.0608027,37.4362577,0.4995,0.1006,0.1792,8,0,14,37,0,3,27,0,11,0,0,0,76344,19,151,23,49,50,34,16,6,11,1555,240,0,140,126,36,8015,313,-34,347,235,34,242,34,1046257,107693,73431,11,300749,238264,300749,238264,52,35,3,10.2036879302142,-0.707417568626277,-0.128465971151768
-77.0560278,38.5961389,0.6071,0.21695,0.3589,4,0,35,21,0,7,28,0,5,0,0,0,14632,17,133.5,27,50,46,36,18,5,13,1482,240,2,131,113,33,8305,302,-39,341,236,22,236,22,199517,20753,13880,11,57044,44302,57044,44302,58,40,1,26.3889138544958,-0.505896586912311,-1.05653848271722
-77.0557222,39.23825,2.7966,0.6031,0.2157,0,0,27,8,0,7,58,0,0,0,0,0,12734,-3,117,37,50,44,37,19,8,11,1469,240,4,117,119,33,8548,298,-59,357,204,4,225,4,157097,15834,10630,10,44363,33638,44363,33638,189,63,1,0.645051013591373,1.00017191140726,3.38415953036945
-77.032746,41.4184096,0.51,0.1024,0.2341,4,0,66,15,0,5,10,0,0,0,0,0,42300,-42,69,64,56,43,39,18,14,22,1414,240,7,82,118,32,8895,273,-96,369,174,-35,194,-35,579357,69256,31117,23,191360,99696,191360,99696,532,306,3,19.4869533958973,-0.685826243030505,1.03593231682325
-77.0211111,40.2522222,3.5308,0.3871,0.1259,1,0,26,7,0,9,55,0,2,0,0,0,163592,-11,101,29,59,38,41,21,7,21,1494,240,4,108,116,31,8870,296,-69,365,199,-9,221,-9,1938670,189948,131312,11,551038,412126,551038,412126,230,153,3,23.8789808371338,1.21921905021394,0.310578563215442
-77.0048611,38.9862222,2.68,1.0572,0.3945,17,0,0,0,0,0,0,0,83,0,0,0,164,7,125,35,49,50,36,15,8,10,1503,240,7,127,116,32,8522,307,-47,354,235,15,235,15,2122,209,142,11,597,456,597,456,80,85,1,6.87396321138414,0.959854330376749,2.43511248637492
-76.996634,41.2361899,0.55465,0.13245,0.2383,3,0,66,14,0,5,12,0,0,0,0,0,1722940.5,-12.5,111.5,54,55,41,40,19,13,20,1429,240,8,85,121,32,8807,276,-94,370,175,-32,195,-32,21756500,2423800,1320048,17,6742641,4223970,6742641,4223970,497,245,5,33.6705259185699,-0.598967499935606,-1.30284333706856
-76.9721887,37.4812569,0.4143,0.0495,0.1196,4,0,19,63,0,3,11,0,0,0,0,0,3237,-17,100,24,48,48,35,17,5,11,1549,240,0,143,124,36,7952,314,-29,343,237,98,244,38,43666,4681,3002,12,12719,9743,12719,9743,35,20,1,16.3698992800771,-0.902621531974786,-1.0657327992926
-76.9661944,38.7057778,0.9601,0.44355,0.45875,1,0,50,13,0,7,30,0,0,0,0,0,83.5,38,160,25,52,46,34,20,5,13,1464,240,1,132,113,32,8369,305,-39,344,238,22,238,22,1021,107,71,11,294,227,294,227,16,91,1,12.9953567157335,-0.0407629534558858,-0.231338484392831
-76.9660556,38.9523333,2.9188,0.6921,0.2371,9,1,8,10,0,3,20,0,50,0,0,0,18745,6,124,31,50,48,36,17,6,11,1501,240,4,126,117,33,8532,306,-48,354,214,14,235,14,221797,21806,14965,11,62176,47758,62176,47758,100,66,2,19.3899917694832,1.04056657409888,0.367382526464603
-76.9541666666667,38.9041666666667,2.62,0.9847,0.3758,8,1,6,11,0,4,20,0,49,0,0,0,53216,57,185,27,51,48,35,17,5,12,1508,240,3,128,117,33,8529,308,-47,355,236,16,236,16,683237,66897,45769,11,191563,147488,191563,147488,72,63,0,48.1021269863511,0.938380695453402,-1.66863315417069
-76.9270833,38.4905833,0.4933,0.1671,0.3387,2,0,34,24,0,7,29,0,4,0,0,0,31465,13,131,28,50,46,36,18,5,13,1481,240,2,132,113,33,8226,302,-37,339,236,24,236,24,361833,37375,25163,11,103205,80450,103205,80450,55,31,2,53.3534110993891,-0.72039263019938,1.24473837326561
-76.9124638,41.3250784,0.376,0.0847,0.2419,3,0,66,17,0,5,8,0,0,0,0,0,111637,-43,67,65,55,43,39,18,12,21,1410,240,6,81,117,31,8862,271,-97,368,172,-35,193,-35,1551094,179196,84694,23,508719,267382,508719,267382,514,249,3,39.4774686674128,-1.00465369801602,-1.68385371581156
-76.8958333333334,40.2208333333333,3.0143,0.7511,0.2492,4,0,42,8,0,7,35,0,4,0,0,0,72791,41,167,34,56,38,42,20,8,20,1481,240,6,109,114,31,8881,297,-67,364,201,-7,222,-7,853826,83010,58698,10,238253,185005,238253,185005,242,171,2,53.4695333062873,1.07091296476073,3.33305137673018
-76.8860846,40.2548116,1.18485,0.27655,0.2268,3,0,56,11,0,5,24,0,1,0,0,0,7658848.5,-11,109,51,56,42,40,18,11,20,1432,240,6,86,118,32,8893,277,-93,370,177,-31,198,-31,96355072,10229754,5915169,16,29007808,18817900,29007808,18817900,428,245,6,29.1254723620297,0.168836208842548,1.1296890471704
-76.8694171,40.7748069,1.62,0.3382,0.1675,2,0,52,10,0,6,29,0,0,0,0,0,57510,-22,95,41,55,41,40,19,11,18,1441,240,6,102,122,32,8953,295,-78,373,194,-16,215,-16,736720,76112,46824,14,218974,148998,218974,148998,273,283,3,23.4297199203039,0.476152035850165,-1.28374400764567
-76.8602506,40.224257,2.0836,0.3686,0.1714,4,0,41,8,0,6,35,0,5,0,0,0,73824,-11,100,34,56,39,42,20,8,20,1480,240,6,109,114,31,8891,297,-67,364,201,-7,222,-7,870998,84679,59893,10,243016,188771,243016,188771,239,171,2,51.9586703167587,0.719635208040162,0.764211033001581
-76.8041666666667,40.9791666666667,2.46,0.2059,0.0837,0,0,23,4,0,12,60,0,0,0,0,0,24787,-74,31,33,57,41,41,18,7,18,1489,240,4,97,120,32,8953,289,-84,373,188,-21,210,-21,411246,44198,24787,17,125430,79815,125430,79815,215,141,3,8.08796796291075,0.878481170096405,-1.95475619682316
-76.8024666,40.8528628,1.0189,0.1986,0.185,2,0,56,12,0,5,23,0,1,0,0,0,5415328,-44,67,54,56,42,40,18,11,20,1429,240,6,81,119,32,8928,273,-98,371,173,-36,194,-36,73228840,7890353,4404201,17,22178378,14110987,22178378,14110987,454,236,6,3.69062351917867,0.0187140835620582,-1.20772247263811
-76.7487222,38.8142222,1.6712,0.8206,0.491,4,0,16,12,0,10,45,0,13,0,0,0,30914,7,126,25,51,47,35,17,5,12,1495,240,2,128,116,33,8358,304,-44,348,234,18,234,18,358543,36307,23818,12,102464,77732,102464,77732,46,39,2,1.42057011683267,0.506436366306607,-2.08271574179482
-76.7291666666667,38.3291666666667,0.90575,0.3083,0.3249,0,0,19,17,0,8,56,0,0,0,0,0,6807.5,42,164,28,50,48,34,18,5,12,1477,240,2,136,113,33,8202,308,-33,341,240,29,240,29,83142,8295,5972,10,23384,18772,23384,18772,37,32,1,33.0288025316693,-0.0992589179078391,0.148537786827133
-76.7208333333334,38.4791666666667,2.6,1.2457,0.4791,0,0,42,12,0,10,34,0,1,0,0,0,1241,15,132,26,50,47,35,18,5,12,1485,240,2,133,113,33,8188,304,-36,340,236,25,236,25,16195,1621,1153,10,4564,3638,4564,3638,46,26,1,37.5529147986794,0.931107401456123,1.89006730772645
-76.6963468,37.6337529,0.365,0.05135,0.1432,8,0,13,61,0,4,14,0,0,0,0,0,31803,45,175.5,30,49,47,36,17,5,13,1513,240,1,141,119,35,8009,310,-30,340,236,98,243,36,406526,41893,27697,12,116604,91625,116604,91625,37,24,2,43.1705047900043,-1.03599320727984,0.294052481391889
-76.6936944,38.9559167,1.7868,0.3088,0.1713,3,0,20,15,0,7,44,0,11,0,0,0,114437,2,121,33,50,45,36,18,7,11,1478,240,4,124,117,33,8533,305,-51,356,211,11,232,11,1435833,142071,97200,10,400124,312633,400124,312633,119,58,3,7.51889791048779,0.571360284511252,0.515062043576553
-76.6913541,40.6634186,5.61,1.1983,0.22215,2,0,38,5,0,10,45,0,0,0,0,0,14414.5,-20.5,93.5,35,57,40,41,19,8,18,1444,240,4,98,115,31,8893,286,-81,367,189,-7,210,-20,198931,20457,12327,15,58776,39916,58776,39916,283,195,3,8.70410441626404,1.64614278453644,-0.0490891516939618
-76.6894444,40.1511111,3.38,0.7139,0.2112,2,0,38,10,0,7,43,0,0,0,0,0,15057,-9,99,31,56,39,42,19,6,20,1513,240,4,110,114,31,8892,298,-66,364,202,-6,223,-6,190999,18600,12342,12,55463,40664,55463,40664,162,91,1,53.2570195195852,1.178416311387,2.29513846085412
-76.6541666666667,40.0458333333333,4.22,0.3059,0.0725,1,0,13,7,0,9,61,0,8,0,0,0,78121,-54,49,29,56,41,40,19,7,16,1498,240,3,112,117,32,8743,297,-64,361,202,-3,223,-3,1167334,113862,78121,10,327610,254488,327610,254488,204,99,3,21.5404399487366,1.38490085563806,3.35876873698071
-76.6052365,38.5840097,0.48675,0.1534,0.32405,1,0,41,29,0,7,22,0,0,0,0,0,4515,19,133,31,49,46,35,19,6,12,1478,240,2,132,111,32,8225,303,-36,339,236,24,236,24,61751,6210,4309,11,17473,13770,17473,13770,36,34,1,10.2156434188364,-0.734288277312663,0.327460306126165
-76.5677778,40.1952778,2.48,0.397,0.1601,3,0,51,11,0,4,30,0,0,0,0,0,6167,-10,99,33,55,38,43,19,7,21,1514,240,5,109,114,31,8882,296,-68,364,200,-8,221,-8,80212,7892,5079,13,23607,16925,23607,16925,181,103,1,25.7903201323157,0.886189800619994,-0.653081039108944
-76.5155214,40.0628745,8.66,1.6752,0.1934,1,0,13,4,0,12,68,0,2,0,0,0,38385,-8,102,24,57,38,41,21,5,19,1517,240,3,110,115,31,8822,296,-68,364,201,7,222,-6,507046,51486,31275,13,150775,105988,150775,105988,144,76,3,17.7524442508728,2.03680456871307,2.14728989560196
-76.4846654,41.7070195,0.6715,0.19115,0.2759,2,0,54,13,0,5,25,0,0,0,0,0,58033,-18,103,55,57,43,39,18,13,21,1435,240,6,81,120,32,8865,273,-97,370,172,-35,193,-35,738444,89664,37592,26,252077,119489,252077,119489,499,281,3,53.8533701166746,-0.402585510894048,1.17497278534192
-76.4758333,40.9936111,1.182,0.3488,0.29695,0,0,38,9,0,8,44,0,0,0,0,0,6255.5,-2,119.5,33,56,40,41,19,7,17,1476,240,5,95,119,32,8909,286,-86,372,185,-10,207,-23,81007,8732,4796,17,24717,15568,24717,15568,248,194,1,28.4801903097368,0.166449901934689,-0.124093981523235
-76.4304995,41.3056369,0.414,0.167,0.3074,2,0,65,15,0,10,8,0,0,0,0,0,4678,-48,59,65,54,41,40,19,13,21,1434,240,8,75,112,31,8798,259,-102,361,165,-41,185,-41,65998,7331,3789,20,20810,11983,20810,11983,654,287,1,7.30416572294501,-0.903381483706661,0.710445815412362
-76.4046785,40.5806449,0.40795,0.0903,0.2164,7,0,69,15,0,2,5,0,1,0,0,0,12097,-49,57.5,47,54,41,41,18,10,18,1432,240,7,95,115,31,8847,283,-83,366,186,-8,207,-21,180721,18247,11211,14,53408,36454,53408,36454,343,197,2,33.4786421661142,-0.918832343330025,-0.711191209805957
-76.4021793,40.53259,1.2,0.1591,0.0968,3,0,61,10,0,5,21,0,0,0,0,0,38286,-22,89,41,55,40,41,19,9,18,1442,240,6,98,116,31,8854,286,-81,367,189,-6,210,-19,530028,53222,33041,14,156210,108191,156210,108191,289,217,2,11.0217724447479,0.181420561503867,-1.25489073962231
-76.3263889,42.9275,2.3833,0.6719,0.2819,2,0,37,11,0,6,40,0,0,0,0,4,14421,-45,50,33,57,38,44,18,8,23,1462,240,6,80,105,28,9254,270,-96,366,98,-32,197,-40,205395,20153,12492,14,56980,40020,56980,40020,374,339,1,7.32755675271703,0.848293340276668,2.97779034606761
-76.3208333333334,39.7708333333333,6.1286,1.298,0.2118,0,0,19,6,0,10,64,0,0,0,0,0,44585,-6,105,33,52,43,38,19,7,12,1464,240,3,113,111,31,8713,292,-64,356,201,-2,223,-2,569187,56236,36677,11,164136,122098,164136,122098,200,89,2,41.8642036878359,1.72644913129128,1.02057090264107
-76.3041666666667,42.8708333333333,4.03,0.4981,0.1236,3,0,41,12,0,5,36,0,0,0,0,2,7717,-45,50,37,57,38,43,18,8,23,1453,239,7,80,106,28,9253,271,-96,367,98,-32,197,-40,109433,10779,6702,13,30232,21411,30232,21411,411,431,0,34.2931176783844,1.34224874235498,-0.267253931084788
-76.2625,40.0208333333333,8.1156,2.3584,0.2983,1,0,5,3,0,15,74,0,2,0,0,0,16378,-8,102,23,62,32,44,24,5,27,1516,240,3,110,112,31,8819,293,-67,360,200,7,222,-6,219764,22677,13543,13,64663,46002,64663,46002,133,60,1,10.3955449189197,1.97896847136242,2.10520620722488
-76.237983,42.9445109,2.54,0.5083,0.2001,0,0,36,10,0,5,50,0,0,0,0,0,6041,-43,52,32,57,39,43,17,7,22,1491,240,6,83,105,28,9296,273,-95,368,101,-30,200,-38,85817,8277,5286,13,23902,16972,23902,16972,290,197,1,28.642858369504,0.90892831502715,1.03839206476217
-76.2352778,42.8258333,2.5429,1.0953,0.4307,2,0,47,12,0,5,34,0,0,0,0,0,4398,-46,50,41,56,38,43,19,8,23,1443,239,7,80,106,28,9245,271,-97,368,97,-32,197,-41,62233,6141,3827,13,17150,12207,17150,12207,441,473,1,36.9215880089169,0.910012952264778,1.43633104999123
-76.2307661,41.6970198,0.59485,0.15705,0.27,1,0,51,11,0,5,32,0,0,0,0,0,67328,-15.5,100.5,56,56,43,40,18,11,21,1417,240,4,82,116,31,8932,272,-96,368,174,-35,194,-35,841273,86171,50501,16,250635,161373,250635,161373,411,187,3,20.7148729202413,-0.526853327678098,3.36468043376096
-76.2291666666667,41.0458333333333,1.23135,0.32645,0.26045,5,0,50,14,1,7,20,0,5,0,0,0,60188,-9,106,43,54,42,41,18,9,18,1448,240,5,85,113,31,8795,271,-92,363,175,-19,196,-30,777621,78333,48036,15,230291,152918,230291,152918,405,236,3,51.4381640339076,0.206937760074613,2.23055571818373
-76.1875,42.8708333333333,4.18,1.4077,0.3368,0,0,30,9,0,6,56,0,0,0,0,0,2197,-54,41,35,56,37,44,19,6,24,1472,240,5,72,104,28,9231,261,-105,366,90,-40,189,-48,31101,3016,1931,13,8612,6160,8612,6160,436,144,1,2.21852915449743,1.37609206332655,-1.37846007016593
-76.17037,42.9413998,1.9833,0.3387,0.1708,1,0,44,10,0,4,41,0,0,0,0,0,22618,-44,52,35,57,39,43,18,8,23,1473,240,7,82,107,28,9246,273,-96,369,99,-30,199,-39,319231,30750,19737,13,88258,63237,88258,63237,328,341,2,31.2048368213069,0.67216749327238,3.07787271409556
-76.0625,43.0291666666666,1.3167,0.2734,0.2076,2,0,35,12,1,7,40,0,3,0,0,0,19836,-48,49,39,57,39,42,18,7,25,1468,240,6,79,108,29,9290,270,-101,371,96,-34,196,-43,277487,26488,17516,12,76225,55940,76225,55940,345,291,1,45.2213241518227,0.273080329025003,0.634069178402391
-76.0145556,39.2800278,3.56,0.2728,0.0766,0,0,0,1,0,11,87,0,0,0,0,0,5617,55,182,26,55,44,36,20,2,14,1448,240,1,126,115,32,8465,305,-45,350,234,15,234,15,71273,6914,4748,11,20064,15860,20064,15860,18,11,1,35.2870420843148,1.2269072479529,-2.11047504048992
-75.9982682,40.5225932,1.22,0.1239,0.1171,5,0,60,13,0,4,15,0,3,0,0,0,123315,-27,84,42,54,41,41,18,10,18,1443,240,6,95,117,31,8819,283,-85,368,185,-9,206,-22,1685439,168520,106977,13,489502,348089,489502,348089,314,214,3,50.8760640803619,0.197779409752643,0.363426189081426
-75.9791015,40.3689817,6.06,0.4454,0.0735,1,0,21,6,0,11,58,0,2,0,0,0,70831,-15,96,28,59,36,43,21,6,21,1510,240,4,105,116,31,8871,292,-75,367,195,0,217,-13,960336,95327,60432,13,281701,201943,281701,201943,159,114,3,27.6136786846685,1.71624645620889,-2.11367871206269
-75.9458333333334,39.2541666666666,6.6667,1.5456,0.1951,0,0,1,1,0,8,89,0,0,0,0,0,3525,6,120,24,56,45,35,20,2,14,1453,240,1,126,115,33,8379,304,-44,348,226,16,232,16,44767,4357,2993,11,12597,9948,12597,9948,17,15,1,4.68094073712509,1.80253104062484,-2.16590174889104
-75.8946417,41.5584101,0.7762,0.1606,0.207,2,0,59,9,0,2,28,0,0,0,0,0,118523,-43,64,58,55,43,40,18,11,21,1413,240,4,81,116,31,9000,271,-100,371,173,-26,194,-37,1623457,160481,101101,14,470962,324921,470962,324921,406,189,3,53.5760682223271,-0.255098547794796,2.83392136112474
-75.8538073,41.4617443,1.04,0.219,0.2016,1,0,49,10,0,5,34,0,0,0,0,0,6486,-36,69,51,56,42,40,18,10,20,1423,240,4,87,115,31,8993,278,-92,370,180,-31,201,-31,90729,9211,5481,16,27036,17652,27036,17652,336,158,2,21.6908267128252,0.039178910577633,3.32135424087156
-75.8479951,39.7301107,5.12,0.6039,0.1337,0,0,25,7,0,6,62,0,0,0,0,0,14781,-4,105,34,50,45,37,18,8,11,1475,240,4,114,110,31,8643,293,-59,352,202,13,224,0,184059,18394,11847,11,52100,40115,52100,40115,140,70,2,48.2491528540222,1.56272222859716,2.95560000065075
-75.7791666666667,38.9958333333333,1.7583,0.3111,0.1655,1,0,21,7,0,10,61,0,0,0,0,0,41172,7,119,37,53,48,34,18,3,15,1423,240,2,126,114,33,8270,302,-41,343,225,18,231,18,528478,54461,36721,11,150573,119161,150573,119161,20,10,2,47.2394956921693,0.555774255387861,2.74224190201526
-75.7708333,39.7475,4.59165,0.4945,0.1068,0,0,36,8,0,5,50,0,1,0,0,0,23344,21.5,137,36,50,45,36,18,8,12,1473,240,4,115,110,31,8643,295,-57,352,203,2,225,2,281717,28207,18353,11,79105,61726,79105,61726,123,72,2,7.24276271045152,1.4627686815129,-0.974741932152978
-75.744359,41.3592462,1.4925,0.3523,0.23805,4,0,56,12,0,3,14,0,10,0,0,0,114753.5,-17.5,98.5,58,56,43,39,18,11,21,1404,240,4,79,115,31,8967,267,-103,370,171,-28,191,-40,1442887,142330,91168,13,417749,291917,417749,291917,477,237,3,14.4072989948491,0.396123086709721,1.76981411070016
-75.7208333333334,39.8458333333333,1.5767,0.4682,0.297,0,0,22,6,0,6,62,0,4,0,0,0,3430,-4,105,35,50,46,36,18,8,12,1470,240,3,115,110,31,8662,295,-57,352,204,1,225,1,42220,4232,2783,11,11810,9299,11810,9299,128,68,1,0.425097004407784,0.449742104260951,1.52676037785411
-75.6958333333334,39.8208333333333,5.06,0.402,0.0747,0,0,32,9,0,6,49,0,5,0,0,0,10183,-3,105,35,51,45,36,19,7,13,1472,240,3,116,109,31,8653,295,-56,351,218,2,226,2,124174,12412,8212,10,34668,27389,34668,27389,117,62,1,44.162537965988,1.55193272997596,-1.73734137509072
-75.6957528,40.1742651,1.5286,0.1772,0.1096,0,0,56,11,0,6,25,0,1,0,0,0,16522,-11,97,37,52,41,40,19,8,15,1477,240,4,107,111,31,8749,289,-69,358,197,4,218,-8,216636,21591,14061,11,61842,46694,61842,46694,185,123,2,9.503583695004,0.419492699240586,1.21516856857983
-75.6515752,40.2417631,3.4167,0.2672,0.0806,3,0,42,10,0,7,34,0,5,0,0,0,397987,-18,92,35,56,39,41,19,8,19,1480,240,5,102,116,31,8842,289,-77,366,192,-2,214,-15,5343490,529401,340944,12,1543339,1126556,1543339,1126556,211,167,4,45.4242802517025,1.18852063870954,3.25803940016135
-75.625467,41.1303626,0.346,0.0528,0.1525,7,0,66,19,0,5,1,0,0,0,0,1,33179,-51,58,74,54,43,40,18,12,21,1378,240,4,73,113,31,8848,257,-108,365,163,-33,183,-44,452698,45169,29269,13,130225,93210,130225,93210,567,98,2,9.07637849825434,-1.09254617065893,-1.51939881552785
-75.6135196,40.4050968,1.6667,0.1462,0.102,0,0,62,12,0,4,22,0,0,0,0,0,4390,-18,90,42,49,42,39,20,8,13,1457,240,4,102,113,31,8813,287,-75,362,192,-1,214,-14,58101,5721,3744,11,16430,12417,16430,12417,260,171,1,41.1755516350976,0.503814134928421,0.800117085705978
-75.6054666,41.0848082,0.474,0.068,0.1694,11,0,57,23,0,2,4,0,1,0,0,1,37282,-52,57,77,53,45,39,16,13,20,1379,240,5,72,113,31,8831,256,-108,364,162,-34,182,-45,501420,49993,32805,12,142423,104982,142423,104982,569,77,2,28.0049290288608,-0.76191159996309,3.18481571891847
-75.601305,40.1514906,1.6333,0.0745,0.0456,0,0,55,11,0,6,26,0,1,0,0,0,22153,-10,98,36,53,40,40,19,8,16,1485,240,4,108,112,31,8771,290,-68,358,198,5,219,-7,289423,28828,18829,11,82488,62533,82488,62533,171,127,2,14.7713536651174,0.484114877417869,0.315651143318199
-75.5932623,39.8698328,3.7333,0.5522,0.1515,1,0,39,10,0,6,37,0,6,0,0,0,96068,-7,101,36,51,44,37,19,8,12,1476,240,4,112,110,31,8700,292,-63,355,201,9,222,-3,1222665,123198,79932,11,346030,266570,346030,266570,152,93,3,18.5609678754425,1.27121015127021,0.0813215572201362
-75.5618611,38.7283333,4.1929,0.8649,0.2054,0,0,11,7,0,11,71,0,1,0,0,0,25856,9,121,32,55,48,34,18,2,15,1424,240,1,127,113,33,8150,300,-39,339,225,85,231,21,333442,35916,23854,11,94955,76769,94955,76769,16,7,2,38.0079077625869,1.37894257363941,-0.132150296072962
-75.5413333,40.7343667,0.656,0.1043,0.1763,5,0,59,16,0,5,13,0,1,0,0,1,319622,-37,71,54,54,42,40,18,10,19,1418,240,5,86,116,31,8851,274,-93,367,177,-19,198,-30,4306155,423836,275005,12,1228932,890851,1228932,890851,420,173,4,31.9062887783829,-0.426465247394941,1.08198930194239
-75.4714444,38.2289167,1.3067,0.2407,0.1842,16,0,10,62,0,2,10,0,0,0,0,0,11369,16,126,51,53,54,31,15,4,16,1407,240,2,133,110,33,7937,300,-29,329,228,92,234,30,149361,17187,10800,14,43264,33643,43264,33643,17,10,2,25.341635605818,0.265568272246769,-1.65111768050473
-75.4625,40.0791666666667,2.06,0.1497,0.0699,5,0,24,9,0,5,19,0,37,0,0,0,8503,-5,103,37,54,43,37,19,8,16,1480,240,6,113,110,31,8755,295,-62,357,203,10,224,-2,106888,10676,7083,11,30046,23596,30046,23596,119,152,1,18.1941115072269,0.708686486045735,1.57620099574798
-75.4620889,40.6018,4.04,0.4573,0.1288,4,0,15,8,0,10,48,0,15,0,0,0,39591,-16,92,31,58,38,42,21,6,21,1491,240,5,104,117,31,8883,295,-73,368,196,0,218,-12,516248,50198,33116,11,144882,110649,144882,110649,158,112,2,52.1286898494605,1.34454597773791,2.41526434064473
-75.4558722,40.1531667,2.12,0.2315,0.1092,2,0,39,10,0,9,39,0,5,0,0,0,125651,-11,98,31,56,39,41,20,6,20,1513,240,4,108,114,31,8792,293,-68,361,198,5,220,-7,1624238,157766,104456,11,457436,350947,457436,350947,141,103,3,34.8247136631811,0.73626842836033,-1.33536059705499
-75.3333333,39.6991667,2.83715,0.4155,0.1436,0,0,9,5,0,13,72,0,0,0,0,0,7264,-15.5,85.5,23,52,47,35,18,5,12,1480,240,1,124,108,30,8679,304,-47,351,235,11,235,11,94983,9304,6404,10,26275,21333,26275,21333,32,28,1,10.6664855740686,1.01377911904166,0.650465969830159
-75.3302778,39.6438889,4.7762,0.6233,0.12985,0,0,5,3,0,14,76,0,1,0,0,0,7299.5,-16,86.5,24,51,47,35,18,5,11,1487,240,1,124,109,31,8625,304,-47,351,227,11,234,11,94795,9200,6419,10,26142,21373,26142,21373,32,25,1,19.3121024619849,1.49900058876013,-1.45961282644929
-75.3201802,41.382032,0.7858,0.1476,0.1878,3,0,69,12,0,3,9,0,0,0,0,1,48212,-50,63,64,54,43,39,18,11,21,1391,240,3,75,118,31,8862,261,-110,371,165,-31,186,-43,647927,64617,42509,12,185169,135270,185169,135270,489,133,0,27.6867891299873,-0.24264007749703,1.76001017083159
-75.2685113,41.4281442,0.7847,0.14205,0.1685,5,0,65,6,0,2,20,0,0,0,0,2,3926.5,-22,99.5,57,54,43,39,18,13,21,1399,240,4,75,119,32,8890,262,-111,373,166,-31,187,-43,49173,4931,3220,12,14106,10235,14106,10235,443,82,1,47.5693682360966,-0.244059446205557,0.54207070007535
-75.2591667,39.7405556,2.55,0.5731,0.2248,0,0,5,5,0,16,74,0,0,0,0,0,10588,6,111,23,52,47,35,18,4,12,1484,240,1,124,107,30,8683,303,-47,350,235,10,235,10,124070,12176,8347,10,34475,27812,34475,27812,34,25,2,8.32162442416437,0.912662947580412,-1.05580970346221
-75.2362881,40.6692656,2.1,0.4267,0.1799,5,0,45,13,0,7,25,0,5,0,0,0,472271,-31,78,47,55,41,40,19,9,19,1438,240,5,91,117,31,8852,281,-87,368,183,-13,204,-24,6264613,611059,400287,12,1773939,1311922,1773939,1311922,338,155,4,12.5022601542473,0.727166913678121,1.93057584570538
-75.2198992,40.1239987,4.84,1.5615,0.3226,7,0,11,10,0,6,20,0,46,0,0,0,14000,-2,102,29,54,43,38,18,5,17,1537,240,4,116,108,30,8766,298,-57,355,220,1,228,1,169331,16858,10916,12,47634,36837,47634,36837,92,58,2,8.87627360738302,1.51118381346756,-0.320159029500302
-75.2090697,41.0362044,0.366,0.09845,0.26895,6,0,63,21,0,6,3,0,0,0,0,0,47526,-14.5,108,64,55,42,40,18,11,20,1393,240,5,84,121,32,8857,274,-99,373,174,-22,195,-33,591529,57549,38723,11,165683,125698,165683,125698,409,186,3,33.1321773357241,-1.03310327932294,0.82779293622823
-75.2068459,40.01539,4.2167,1.098,0.283,3,0,37,10,0,7,33,0,10,0,0,0,657462,-14,95,34,55,40,41,19,7,19,1492,240,4,105,115,31,8812,291,-72,363,196,2,217,-10,8651567,847657,555574,11,2474966,1847408,2474966,1847408,175,140,4,27.0751421674938,1.38417746898458,1.2030402842827
