ID NUTS YYYY MM 0 BAREA
30748 ITC4B 1988 08 2 2.52262
30749 ITC4B 1994 07 2 1.69896
30750 ITC4B 2003 03 2 0.328518
30751 ITC4B 2003 09 2 0.724115
30752 ITC4B 2004 03 2 5.6131
30753 ITC4B 2005 02 2 31.2927
30754 ITD10 1990 03 2 36.0187
30755 ITD10 1990 04 4 2.32979
30756 ITD10 1990 05 4 20.0458
30757 ITD10 1990 08 3 1.2554
30758 ITD10 1990 09 3 0.952945
30759 ITD10 1991 03 2 0.056851
30760 ITD10 1991 04 3 0.589649
30761 ITD10 1991 06 4 0.105429
30762 ITD10 1991 08 4 10.1234
30763 ITD10 1991 09 4 1.76849
30764 ITD10 1991 12 2 0.00870236
30765 ITD10 1992 02 2 0.052207
30766 ITD10 1992 05 2 1.39386
30767 ITD10 1992 08 2 1.23104
30768 ITD10 1992 09 2 0.0278472
30769 ITD10 1993 02 2 7.7706
30770 ITD10 1993 03 2 7.04409
30771 ITD10 1993 04 2 0.00544734
30772 ITD10 1993 06 2 1.09776
30773 ITD10 1993 08 3 0.0567641
30774 ITD10 1993 09 2 0.0146335
30775 ITD10 1994 03 2 1.55569
30776 ITD10 1994 04 4 1.51025
30777 ITD10 1994 06 3 0.46197
30778 ITD10 1994 07 4 0.128917
30779 ITD10 1994 08 4 0.377773
30780 ITD10 1994 12 2 0.528255
30781 ITD10 1995 04 3 0.56279
30782 ITD10 1995 05 2 0.733265
30783 ITD10 1995 08 3 2.47326
30784 ITD10 1995 11 3 0.0147346
30785 ITD10 1996 03 3 4.53388
30786 ITD10 1996 04 3 32.8966
30787 ITD10 1996 08 2 0.00140814
30788 ITD10 1997 04 2 2.64909
30789 ITD10 1997 08 2 0.00162995
30790 ITD10 1998 02 2 0.0658151
30791 ITD10 1998 11 2 13.4559
30792 ITD10 2000 07 2 0.00971225
30793 ITD10 2001 05 3 0.0713163
30794 ITD10 2001 06 4 0.427643
30795 ITD10 2001 07 3 0.00709782
30796 ITD10 2001 11 3 0.0790895
30797 ITD10 2001 12 2 0.331623
30798 ITD10 2002 01 2 65.2019
30799 ITD10 2002 02 2 0.00122877
30800 ITD10 2002 03 2 0.165883
30801 ITD10 2002 04 3 0.128658
30802 ITD10 2002 05 2 0.198106
30803 ITD10 2002 06 3 0.149274
30804 ITD10 2002 08 2 0.0005158
30805 ITD10 2003 02 5 9.50778
30806 ITD10 2003 03 5 0.994373
30807 ITD10 2003 04 5 29.3801
30808 ITD10 2003 06 5 1.63485
30809 ITD10 2003 08 2 0.00119723
30810 ITD10 2003 11 2 0.12861
30811 ITD10 2004 02 2 2.07387
30812 ITD10 2004 03 2 0.167059
30813 ITD10 2004 04 2 0.0708798
30814 ITD10 2004 05 3 0.365502
30815 ITD10 2004 06 3 15.7833
30816 ITD10 2004 07 2 0.00977939
30817 ITD10 2004 08 5 0.0521955
30818 ITD10 2004 09 3 0.050002
30819 ITD10 2004 11 2 0.892506
30820 ITD10 2005 01 2 0.451516
30821 ITD10 2005 02 3 1.67451
30822 ITD10 2005 03 5 8.15134
30823 ITD10 2005 04 3 0.706839
30824 ITD10 2005 05 4 2.03238
30825 ITD10 2005 06 4 1.41065
30826 ITD10 2005 07 2 2.31934
30827 ITD10 2005 08 5 0.0264954
30828 ITD10 2005 09 2 0.107405
30829 ITD10 2005 12 2 0.483951
30830 ITD10 2006 01 2 0.32016
30831 ITD10 2006 02 2 0.0159804
30832 ITD10 2006 03 2 0.0398334
30833 ITD10 2006 04 2 0.341237
30834 ITD10 2006 06 2 1.31698
30835 ITD10 2006 07 2 1.0649
30836 ITD10 2006 08 3 0.129799
30837 ITD10 2006 09 4 0.264881
30838 ITD10 2006 10 2 0.0107838
30839 ITD10 2006 11 2 0.0115789
30840 ITD20 1985 02 4 2.72564
30841 ITD20 1985 03 3 4.34373
30842 ITD20 1985 04 3 40.9882
30843 ITD20 1985 05 3 7.80847
30844 ITD20 1985 07 5 2.71968
30845 ITD20 1985 08 5 10.0121
30846 ITD20 1985 09 5 89.8914
30847 ITD20 1985 10 5 148.195
30848 ITD20 1985 12 4 1.57214
30849 ITD20 1986 01 2 3.1285
30850 ITD20 1986 02 2 0.0345131
30851 ITD20 1986 03 2 23.4417
30852 ITD20 1986 04 5 14.6751
30853 ITD20 1986 05 5 1.52417
30854 ITD20 1986 07 2 1.38039
30855 ITD20 1986 08 4 0.255485
30856 ITD20 1986 09 2 0.0106478
30857 ITD20 1986 10 5 2.91416
30858 ITD20 1986 11 3 2.18308
30859 ITD20 1986 12 3 67.8001
30860 ITD20 1987 01 3 15.4297
30861 ITD20 1987 02 4 5.19692
30862 ITD20 1987 03 4 55.5713
30863 ITD20 1987 04 4 273.515
30864 ITD20 1987 05 4 65.0422
30865 ITD20 1987 06 2 0.243322
30866 ITD20 1987 07 3 0.590508
30867 ITD20 1987 08 4 0.599198
30868 ITD20 1987 09 4 24.4271
30869 ITD20 1987 12 2 0.0570228
30870 ITD20 1988 01 3 0.139153
30871 ITD20 1988 02 3 21.5551
30872 ITD20 1988 03 3 431.417
30873 ITD20 1988 04 3 3.15792
30874 ITD20 1988 07 2 2.51094
30875 ITD20 1988 08 2 10.6651
30876 ITD20 1988 09 4 9.163
30877 ITD20 1988 11 4 8.34138
30878 ITD20 1988 12 4 158.306
30879 ITD20 1989 01 4 292.384
30880 ITD20 1989 02 4 495.765
30881 ITD20 1989 03 4 186.95
30882 ITD20 1989 04 4 2.11958
30883 ITD20 1989 05 4 24.3634
30884 ITD20 1989 06 2 5.83348
30885 ITD20 1989 08 5 3.42417
30886 ITD20 1989 09 4 0.0426358
30887 ITD20 1989 10 4 12.6531
30888 ITD20 1989 11 4 3.57895
30889 ITD20 1989 12 4 6.90013
30890 ITD20 1990 01 4 58.9937
30891 ITD20 1990 02 4 78.7737
30892 ITD20 1990 03 4 1127.19
30893 ITD20 1990 04 4 12.8823
30894 ITD20 1990 05 4 42.5101
30895 ITD20 1990 06 2 0.058482
30896 ITD20 1990 07 2 23.918
30897 ITD20 1990 08 2 1.65202
30898 ITD20 1990 09 2 32.6928
30899 ITD20 1990 11 2 0.880894
30900 ITD20 1990 12 5 1.38081
30901 ITD20 1991 02 3 0.272571
30902 ITD20 1991 03 4 19.4469
30903 ITD20 1991 04 4 3.365
30904 ITD20 1991 05 4 2.10806
30905 ITD20 1991 06 4 0.173716
30906 ITD20 1991 07 5 30.855
30907 ITD20 1991 08 5 4.49381
30908 ITD20 1991 09 5 0.144358
30909 ITD20 1991 12 5 34.5035
30910 ITD20 1992 01 5 50.0195
30911 ITD20 1992 02 5 175.034
30912 ITD20 1992 03 5 361.913
30913 ITD20 1992 04 5 2.25804
30914 ITD20 1992 05 5 45.0464
30915 ITD20 1992 07 3 0.030564
30916 ITD20 1992 08 3 109.436
30917 ITD20 1992 09 4 8.45256
30918 ITD20 1992 10 3 2.69976
30919 ITD20 1992 11 3 2.63618
30920 ITD20 1993 01 3 5.92219
30921 ITD20 1993 02 3 602.789
30922 ITD20 1993 03 3 86.5912
30923 ITD20 1993 04 3 4.35284
30924 ITD20 1993 05 2 0.0113818
30925 ITD20 1993 06 3 0.272188
30926 ITD20 1993 07 2 0.00645205
30927 ITD20 1993 08 2 5.10572
30928 ITD20 1994 05 2 4.86189
30929 ITD20 1994 06 4 0.220695
30930 ITD20 1994 07 5 0.36048
30931 ITD20 1994 08 5 60.6811
30932 ITD20 1994 09 2 0.056638
30933 ITD20 1994 11 2 0.179558
30934 ITD20 1994 12 2 45.8232
30935 ITD20 1995 01 2 1.11757
30936 ITD20 1995 02 3 1.37777
30937 ITD20 1995 03 3 155.783
30938 ITD20 1995 04 3 645.333
30939 ITD20 1995 05 3 48.7717
30940 ITD20 1995 07 5 0.0760869
30941 ITD20 1995 08 5 0.938675
30942 ITD20 1996 02 5 0.944288
30943 ITD20 1996 03 5 41.9235
30944 ITD20 1996 04 5 116.656
30945 ITD20 1996 05 2 0.0501863
30946 ITD20 1996 08 4 0.175816
30947 ITD20 1997 02 4 90.4634
30948 ITD20 1997 03 4 83.006
30949 ITD20 1997 04 4 300.618
30950 ITD20 1997 05 2 1.16311
30951 ITD20 1997 06 2 0.00356371
30952 ITD20 1997 07 2 1.30975
30953 ITD20 1997 10 2 1.04906
30954 ITD20 1997 11 5 3.42424
30955 ITD20 1998 01 2 0.161296
30956 ITD20 1998 02 2 12.7441
30957 ITD20 1998 03 2 189.827
30958 ITD20 1998 04 2 1.31878
30959 ITD20 1998 05 2 12.6612
30960 ITD20 1998 07 5 0.835959
30961 ITD20 1998 08 5 0.373666
30962 ITD20 1998 09 2 0.187482
30963 ITD20 1998 11 2 8.64507
30964 ITD20 1998 12 2 0.172065
30965 ITD20 1999 01 4 8.51961
30966 ITD20 1999 02 4 68.969
30967 ITD20 1999 03 5 4.84563
30968 ITD20 1999 04 3 2.97616
30969 ITD20 1999 06 4 0.057832
30970 ITD20 1999 07 2 0.00262926
30971 ITD20 1999 08 2 0.00157127
30972 ITD20 1999 10 2 0.0636592
30973 ITD20 1999 11 3 0.723503
30974 ITD20 1999 12 2 0.461773
30975 ITD20 2000 01 2 1.0172
30976 ITD20 2000 02 2 49.7282
30977 ITD20 2000 03 2 21.1065
30978 ITD20 2000 04 2 0.158275
30979 ITD20 2000 06 3 0.18263
30980 ITD20 2000 07 4 0.12513
30981 ITD20 2000 08 4 0.182238
30982 ITD20 2000 09 4 1.20231
30983 ITD20 2001 02 4 4.14133
30984 ITD20 2001 04 3 0.05363
30985 ITD20 2001 05 2 0.178156
30986 ITD20 2001 06 2 0.653585
30987 ITD20 2001 07 2 0.0472676
30988 ITD20 2001 08 2 0.170912
30989 ITD20 2001 09 2 0.00407583
30990 ITD20 2001 12 2 18.1122
30991 ITD20 2002 01 2 496.662
30992 ITD20 2002 03 2 117.541
30993 ITD20 2002 04 2 1.76573
30994 ITD20 2002 05 2 0.0306781
30995 ITD20 2002 06 2 0.373896
30996 ITD20 2002 07 3 2.58289
30997 ITD20 2002 08 4 0.781956
30998 ITD20 2003 02 4 0.773543
30999 ITD20 2003 03 4 19.4426
31000 ITD20 2003 04 4 5.04138
31001 ITD20 2003 05 4 0.0434631
31002 ITD20 2003 06 4 2.287
31003 ITD20 2003 07 5 0.199898
31004 ITD20 2003 08 5 81.684
31005 ITD20 2003 09 5 12.6229
31006 ITD20 2004 01 2 3.64128
31007 ITD20 2004 02 2 0.0176229
31008 ITD20 2004 03 2 0.132451
31009 ITD20 2004 04 3 2.12034
31010 ITD20 2004 05 3 0.408968
31011 ITD20 2004 06 3 0.128563
31012 ITD20 2004 07 3 1.37376
31013 ITD20 2004 08 3 11.5674
31014 ITD20 2004 09 5 1.03017
31015 ITD20 2004 11 2 0.0339144
31016 ITD20 2004 12 2 0.00567135
31017 ITD20 2005 01 2 0.397568
31018 ITD20 2005 02 4 1.09914
31019 ITD20 2005 03 4 26.5236
31020 ITD20 2005 04 2 1.75322
31021 ITD20 2005 05 5 0.884439
31022 ITD20 2005 06 5 0.743667
31023 ITD20 2005 07 3 0.00552753
31024 ITD20 2005 08 3 6.59969
31025 ITD20 2005 11 3 0.335815
31026 ITD20 2006 03 3 0.140938
31027 ITD20 2006 05 3 0.12746
31028 ITD20 2006 06 3 0.154048
31029 ITD20 2006 07 3 0.574574
31030 ITD20 2006 09 3 0.0192519
31031 ITD20 2006 11 3 0.127027
31032 ITD20 2006 12 3 0.00563981
31033 ITD31 1985 02 2 1.47458
31034 ITD31 1985 04 2 10.5056
31035 ITD31 1985 07 2 0.809648
31036 ITD31 1985 08 5 5.87538
31037 ITD31 1985 09 5 76.177
31038 ITD31 1985 10 5 13.4992
31039 ITD31 1986 03 5 14.3858
31040 ITD31 1986 04 2 1.99086
31041 ITD31 1986 07 2 1.65182
31042 ITD31 1986 10 2 2.10999
31043 ITD31 1986 12 2 22.0951
31044 ITD31 1987 01 2 3.3208
31045 ITD31 1987 03 2 78.4784
31046 ITD31 1987 04 4 11.4648
31047 ITD31 1987 08 4 10.0993
31048 ITD31 1987 09 2 0.23923
31049 ITD31 1988 02 5 3.81258
31050 ITD31 1988 03 5 104.738
31051 ITD31 1988 08 5 7.1173
31052 ITD31 1988 11 2 0.0066207
31053 ITD31 1988 12 5 5.6995
31054 ITD31 1989 01 5 318.03
31055 ITD31 1989 02 5 109.154
31056 ITD31 1989 03 3 1.05331
31057 ITD31 1989 04 2 1.71311
31058 ITD31 1989 06 2 1.40521
31059 ITD31 1989 10 3 116.522
31060 ITD31 1989 12 2 0.486409
31061 ITD31 1990 01 2 48.9941
31062 ITD31 1990 02 2 111.911
31063 ITD31 1990 03 2 232.163
31064 ITD31 1990 04 2 1.36786
31065 ITD31 1990 05 2 0.154363
31066 ITD31 1990 06 2 0.416944
31067 ITD31 1990 08 2 7.52218
31068 ITD31 1991 01 4 2.21106
31069 ITD31 1991 04 2 0.931809
31070 ITD31 1991 07 5 3.30818
31071 ITD31 1991 08 4 6.2989
31072 ITD31 1991 09 4 38.2772
31073 ITD31 1991 12 4 74.6941
31074 ITD31 1992 01 2 0.107652
31075 ITD31 1992 02 2 27.8424
31076 ITD31 1992 03 2 79.7467
31077 ITD31 1992 04 2 24.8469
31078 ITD31 1992 08 3 2.88457
31079 ITD31 1992 09 2 0.941272
31080 ITD31 1993 01 2 3.77214
31081 ITD31 1993 02 2 108.224
31082 ITD31 1993 03 5 1.98795
31083 ITD31 1993 04 2 0.220774
31084 ITD31 1993 06 2 1.22314
31085 ITD31 1993 07 2 0.10821
31086 ITD31 1993 08 2 46.5288
31087 ITD31 1994 02 2 0.723571
31088 ITD31 1994 03 2 15.6204
31089 ITD31 1994 07 2 0.791973
31090 ITD31 1994 08 3 1.11513
31091 ITD31 1995 01 2 0.244861
31092 ITD31 1995 02 3 4.15948
31093 ITD31 1995 03 4 5.31489
31094 ITD31 1995 04 2 34.8619
31095 ITD31 1995 07 3 2.39653
31096 ITD31 1995 08 2 1.41499
31097 ITD31 1996 03 2 5.71268
31098 ITD31 1996 04 4 3.04007
31099 ITD31 1996 06 2 2.31439
31100 ITD31 1997 02 2 60.3557
31101 ITD31 1997 03 2 52.3485
31102 ITD31 1997 04 2 37.6729
31103 ITD31 1998 01 2 1.16458
31104 ITD31 1998 02 2 26.9162
31105 ITD31 1998 03 2 231.213
31106 ITD31 1998 04 2 3.76838
31107 ITD31 1998 08 2 3.87506
31108 ITD31 1998 11 2 0.163275
31109 ITD31 1999 02 3 1.20263
31110 ITD31 1999 03 3 2.52081
31111 ITD31 2000 01 4 0.881051
31112 ITD31 2000 02 4 16.6843
31113 ITD31 2000 03 4 6.82798
31114 ITD31 2000 04 2 0.689781
31115 ITD31 2001 08 2 13.2074
31116 ITD31 2002 01 2 6.36497
31117 ITD31 2002 02 4 42.8911
31118 ITD31 2002 03 4 4.06213
31119 ITD31 2002 04 4 1.8312
31120 ITD31 2002 10 2 0.69021
31121 ITD31 2003 02 2 5.77
31122 ITD31 2003 03 2 4.81981
31123 ITD31 2003 07 2 3.36453
31124 ITD31 2003 08 5 5.15789
31125 ITD31 2003 09 5 12.5669
31126 ITD31 2004 02 3 1.52363
31127 ITD31 2004 03 2 0.0935901
31128 ITD31 2005 01 2 1.03624
31129 ITD31 2005 02 2 13.2488
31130 ITD31 2005 03 2 4.39499
31131 ITD31 2005 04 2 0.395377
31132 ITD31 2005 07 2 0.0984592
31133 ITD31 2005 08 2 0.0108566
31134 ITD31 2006 02 3 1.8228
31135 ITD31 2006 03 2 0.952506
31136 ITD31 2006 04 2 0.223557
31137 ITD31 2006 06 2 0.403596
31138 ITD31 2006 07 2 6.64393
31139 ITD31 2006 11 2 0.481634
31140 ITD32 1985 01 2 8.3733
31141 ITD32 1985 02 2 20.1
31142 ITD32 1985 07 3 1.02239
31143 ITD32 1985 08 3 5.31465
31144 ITD32 1985 09 3 654.902
31145 ITD32 1985 10 4 4.87481
31146 ITD32 1985 12 2 0.289413
31147 ITD32 1986 03 4 136.821
31148 ITD32 1986 07 2 13.2872
31149 ITD32 1986 10 3 3.3336
31150 ITD32 1986 12 3 1.40136
31151 ITD32 1987 01 4 16.7522
31152 ITD32 1987 02 2 4.12794
31153 ITD32 1987 03 2 63.5721
31154 ITD32 1987 04 3 5.07202
31155 ITD32 1987 05 2 1.25212
31156 ITD32 1987 12 2 0.685065
31157 ITD32 1988 02 2 19.2529
31158 ITD32 1988 03 2 1403.44
31159 ITD32 1988 04 3 1.28038
31160 ITD32 1988 08 3 3.29025
31161 ITD32 1988 11 2 0.219882
31162 ITD32 1988 12 2 103.97
31163 ITD32 1989 01 2 88.8391
31164 ITD32 1989 02 2 18.1204
31165 ITD32 1989 03 2 12.2809
31166 ITD32 1989 04 2 0.347434
31167 ITD32 1989 05 3 3.61935
31168 ITD32 1989 08 2 0.072916
31169 ITD32 1989 10 2 0.05175
31170 ITD32 1989 11 2 5.77945
31171 ITD32 1989 12 3 0.14378
31172 ITD32 1990 01 3 190.653
31173 ITD32 1990 02 3 516.393
31174 ITD32 1990 03 3 88.3879
31175 ITD32 1990 04 2 9.66821
31176 ITD32 1990 05 2 5.87784
31177 ITD32 1990 08 2 14.3229
31178 ITD32 1990 12 2 0.301165
31179 ITD32 1991 01 2 11.357
31180 ITD32 1991 02 2 29.9138
31181 ITD32 1991 03 4 22.2779
31182 ITD32 1991 08 2 0.300417
31183 ITD32 1991 12 2 58.065
31184 ITD32 1992 01 2 8.67064
31185 ITD32 1992 02 2 4.46509
31186 ITD32 1992 03 2 143.633
31187 ITD32 1992 04 2 1.09938
31188 ITD32 1992 05 2 1.27847
31189 ITD32 1992 08 2 0.131084
31190 ITD32 1992 09 2 2.12844
31191 ITD32 1993 01 2 39.0663
31192 ITD32 1993 02 2 310.423
31193 ITD32 1993 03 2 209.582
31194 ITD32 1993 08 3 3.25045
31195 ITD32 1994 01 4 16.0688
31196 ITD32 1994 02 3 8.79806
31197 ITD32 1994 03 3 16.8855
31198 ITD32 1994 07 2 0.257862
31199 ITD32 1994 08 5 7.55023
31200 ITD32 1995 01 5 21.5725
31201 ITD32 1995 02 2 6.23045
31202 ITD32 1995 03 2 18.9514
31203 ITD32 1995 04 2 47.1962
31204 ITD32 1995 11 2 14.6435
31205 ITD32 1996 02 2 5.95841
31206 ITD32 1996 03 4 8.50024
31207 ITD32 1996 04 2 8.84268
31208 ITD32 1996 06 2 27.6825
31209 ITD32 1997 01 2 4.08513
31210 ITD32 1997 02 2 80.3079
31211 ITD32 1997 03 2 180.046
31212 ITD32 1997 04 5 281.59
31213 ITD32 1998 02 5 169.249
31214 ITD32 1998 03 5 96.2712
31215 ITD32 1998 04 2 0.330385
31216 ITD32 1998 12 4 4.26283
31217 ITD32 1999 01 4 119.632
31218 ITD32 1999 02 4 96.7419
31219 ITD32 1999 03 3 35.5191
31220 ITD32 2000 01 4 2.82117
31221 ITD32 2000 02 4 33.8332
31222 ITD32 2000 03 4 67.6008
31223 ITD32 2001 02 4 27.939
31224 ITD32 2001 04 2 9.35038
31225 ITD32 2001 07 2 10.0309
31226 ITD32 2001 08 2 6.57516
31227 ITD32 2001 12 2 0.147417
31228 ITD32 2002 01 5 24.2469
31229 ITD32 2002 02 2 4.42879
31230 ITD32 2002 03 2 252.874
31231 ITD32 2002 04 4 0.647736
31232 ITD32 2002 10 2 5.61925
31233 ITD32 2003 02 4 11.0776
31234 ITD32 2003 03 4 55.2106
31235 ITD32 2003 04 3 1.6019
31236 ITD32 2003 08 4 2.96588
31237 ITD32 2003 09 3 0.604362
31238 ITD32 2003 10 2 0.00147409
31239 ITD32 2003 12 2 8.6613
31240 ITD32 2005 02 3 0.85349
31241 ITD32 2006 03 4 11.5085
31242 ITD32 2006 04 3 3.658
31243 ITD32 2006 07 3 3.2611
31244 ITD32 2006 11 2 0.0234624
31245 ITD33 1985 04 5 6.53536
31246 ITD33 1985 05 2 7.5312
31247 ITD33 1985 06 2 0.353685
31248 ITD33 1985 08 3 16.2682
31249 ITD33 1985 09 3 47.5044
31250 ITD33 1985 10 3 7.64276
31251 ITD33 1985 11 2 0.717646
31252 ITD33 1986 01 2 5.98905
31253 ITD33 1986 03 2 24.7801
31254 ITD33 1986 05 4 0.732311
31255 ITD33 1986 07 2 2.1407
31256 ITD33 1986 08 3 4.73881
31257 ITD33 1986 11 4 4.57624
31258 ITD33 1986 12 5 74.1638
31259 ITD33 1987 01 2 18.3674
31260 ITD33 1987 02 2 0.0291092
31261 ITD33 1987 03 2 15.7465
31262 ITD33 1987 04 2 7.73475
31263 ITD33 1987 05 2 0.0303672
31264 ITD33 1988 02 2 1.24365
31265 ITD33 1988 03 2 290.022
31266 ITD33 1988 04 2 0.979188
31267 ITD33 1988 07 2 0.5212
31268 ITD33 1988 08 2 14.9315
31269 ITD33 1988 10 3 2.40885
31270 ITD33 1988 11 2 9.43986
31271 ITD33 1988 12 5 15.4588
31272 ITD33 1989 01 5 66.2743
31273 ITD33 1989 02 5 82.5853
31274 ITD33 1989 03 5 249.787
31275 ITD33 1989 05 3 2.77788
31276 ITD33 1989 10 5 27.7746
31277 ITD33 1989 11 2 2.82131
31278 ITD33 1989 12 2 0.991079
31279 ITD33 1990 01 2 165.425
31280 ITD33 1990 02 4 74.0272
31281 ITD33 1990 03 4 1235.88
31282 ITD33 1990 04 3 7.2996
31283 ITD33 1990 07 2 6.93469
31284 ITD33 1990 08 2 0.876714
31285 ITD33 1990 12 3 1.37324
31286 ITD33 1991 01 2 116.608
31287 ITD33 1991 04 5 11.3543
31288 ITD33 1991 05 3 0.177511
31289 ITD33 1991 06 2 0.0189297
31290 ITD33 1991 09 2 0.0552394
31291 ITD33 1991 12 2 9.24004
31292 ITD33 1992 01 5 1.43969
31293 ITD33 1992 02 5 303.024
31294 ITD33 1992 03 5 16.0194
31295 ITD33 1992 04 4 2.82878
31296 ITD33 1992 05 2 0.50194
31297 ITD33 1992 08 2 19.9274
31298 ITD33 1992 11 2 0.0726972
31299 ITD33 1992 12 3 0.741564
31300 ITD33 1993 01 3 1.18199
31301 ITD33 1993 02 3 307.771
31302 ITD33 1993 03 3 960.218
31303 ITD33 1993 04 3 0.402801
31304 ITD33 1993 06 2 13.5614
31305 ITD33 1993 08 2 1.63998
31306 ITD33 1993 11 2 0.0369075
31307 ITD33 1994 02 2 7.22693
31308 ITD33 1994 03 2 11.1554
31309 ITD33 1994 07 3 0.157577
31310 ITD33 1994 08 3 2.58973
31311 ITD33 1994 12 3 0.474577
31312 ITD33 1995 01 2 0.654115
31313 ITD33 1995 02 2 2.70594
31314 ITD33 1995 03 5 5.25021
31315 ITD33 1995 04 5 209.942
31316 ITD33 1995 05 2 0.0809928
31317 ITD33 1995 08 2 0.518581
31318 ITD33 1995 10 3 419.238
31319 ITD33 1996 01 2 0.01284
31320 ITD33 1996 03 2 30.8011
31321 ITD33 1996 04 2 6.05235
31322 ITD33 1996 06 3 47.8054
31323 ITD33 1996 08 2 0.257235
31324 ITD33 1997 01 2 0.0602226
31325 ITD33 1997 02 2 112.805
31326 ITD33 1997 03 2 156.124
31327 ITD33 1997 04 2 58.259
31328 ITD33 1997 05 2 2454.72
31329 ITD33 1998 02 5 4.80049
31330 ITD33 1998 03 5 126.318
31331 ITD33 1998 04 2 3.13511
31332 ITD33 1998 05 2 7.3317
31333 ITD33 1998 08 3 0.638136
31334 ITD33 1998 12 2 70.5894
31335 ITD33 1999 01 3 4.46855
31336 ITD33 1999 02 3 0.285826
31337 ITD33 1999 03 2 5.1344
31338 ITD33 1999 04 2 0.638034
31339 ITD33 1999 07 2 1.82373
31340 ITD33 2000 03 2 24.7147
31341 ITD33 2001 02 5 120.976
31342 ITD33 2001 06 2 0.0391896
31343 ITD33 2001 07 2 2.45984
31344 ITD33 2001 08 2 0.670245
31345 ITD33 2001 12 2 179.693
31346 ITD33 2002 01 2 280.068
31347 ITD33 2002 02 3 31.1579
31348 ITD33 2002 03 3 308.166
31349 ITD33 2003 02 3 17.0635
31350 ITD33 2003 03 3 28.1749
31351 ITD33 2003 06 4 2.2779
31352 ITD33 2003 07 3 40.5539
31353 ITD33 2003 08 3 2.85411
31354 ITD33 2003 09 2 0.430465
31355 ITD33 2004 02 2 0.0760549
31356 ITD33 2004 03 2 0.311004
31357 ITD33 2004 04 2 0.0280332
31358 ITD33 2004 06 2 0.00695245
31359 ITD33 2004 08 2 0.0114534
31360 ITD33 2005 02 2 7.47945
31361 ITD33 2005 03 2 5.24396
31362 ITD33 2005 04 3 0.25133
31363 ITD33 2006 02 2 0.286718
31364 ITD33 2006 03 4 0.319551
31365 ITD33 2006 04 2 0.00294822
31366 ITD33 2006 07 5 0.217255
31367 ITD33 2006 10 2 0.012336
31368 ITD34 1985 02 2 0.248075
31369 ITD34 1985 04 5 10.5861
31370 ITD34 1985 08 3 1.05658
31371 ITD34 1985 10 3 0.739603
31372 ITD34 1985 12 2 3.21108
31373 ITD34 1986 01 4 0.579558
31374 ITD34 1986 02 4 8.3576
31375 ITD34 1986 03 5 5.97052
31376 ITD34 1986 04 5 3.88247
31377 ITD34 1986 05 2 1.91187
31378 ITD34 1986 11 4 27.4155
31379 ITD34 1986 12 4 563.852
31380 ITD34 1987 01 4 9.12086
31381 ITD34 1987 02 3 2.22978
31382 ITD34 1987 03 3 29.5181
31383 ITD34 1987 04 3 3.89486
31384 ITD34 1987 05 3 4.41754
31385 ITD34 1987 07 2 3.14811
31386 ITD34 1988 01 2 0.502764
31387 ITD34 1988 02 5 8.56258
31388 ITD34 1988 03 5 10.8836
31389 ITD34 1988 08 2 0.29244
31390 ITD34 1988 12 3 37.2207
31391 ITD34 1989 01 3 116.125
31392 ITD34 1989 02 3 22.3193
31393 ITD34 1989 03 3 8.21116
31394 ITD34 1989 05 2 1.65681
31395 ITD34 1989 12 3 2.47949
31396 ITD34 1990 01 3 98.7037
31397 ITD34 1990 02 4 5.42878
31398 ITD34 1990 03 4 73.8286
31399 ITD34 1990 04 2 4.85649
31400 ITD34 1990 08 2 1.8289
31401 ITD34 1990 12 2 3.68368
31402 ITD34 1991 01 5 8.45134
31403 ITD34 1991 02 5 8.32107
31404 ITD34 1991 03 5 2.40198
31405 ITD34 1991 09 2 2.75644
31406 ITD34 1991 11 2 22.1628
31407 ITD34 1991 12 5 66.0155
31408 ITD34 1992 01 4 301.606
31409 ITD34 1992 02 4 3.97269
31410 ITD34 1992 03 4 6.8889
31411 ITD34 1992 04 2 0.65809
31412 ITD34 1992 08 3 11.5676
31413 ITD34 1992 11 2 2.19619
31414 ITD34 1993 01 4 1.93352
31415 ITD34 1993 02 4 24.7184
31416 ITD34 1993 03 5 12.3101
31417 ITD34 1993 04 2 0.569816
31418 ITD34 1993 05 3 0.733048
31419 ITD34 1993 06 2 0.0244354
31420 ITD34 1993 08 3 1.05602
31421 ITD34 1994 02 2 0.608352
31422 ITD34 1994 03 4 1.87889
31423 ITD34 1994 08 4 4.62236
31424 ITD34 1994 11 2 12.407
31425 ITD34 1994 12 2 1.89414
31426 ITD34 1995 01 2 1.22142
31427 ITD34 1995 02 2 0.144244
31428 ITD34 1995 03 4 2.62006
31429 ITD34 1995 04 4 19.9842
31430 ITD34 1995 10 2 0.115923
31431 ITD34 1996 01 2 4.35497
31432 ITD34 1996 02 3 3.4707
31433 ITD34 1996 03 3 9.67518
31434 ITD34 1996 04 3 8.63633
31435 ITD34 1996 07 2 1.65129
31436 ITD34 1997 02 2 21.4895
31437 ITD34 1997 03 2 34.1357
31438 ITD34 1997 04 2 8.43563
31439 ITD34 1998 01 3 30.5528
31440 ITD34 1998 02 3 3.40169
31441 ITD34 1998 03 3 17.5035
31442 ITD34 1998 04 2 0.251379
31443 ITD34 1998 11 2 7.69008
31444 ITD34 1999 01 2 19.6352
31445 ITD34 1999 02 5 200.445
31446 ITD34 1999 03 3 0.690988
